,location,price,entered,updated,views,link
1260,"La Rochelle, La Rochelle, Dublin 8, South Dublin City",1900.0,,20.07.2020,180,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/apartment-48-la-rochelle-la-rochelle-dublin-8-dublin-2051228/
1261,"Leeson Court, Leeson Street Upper, Dublin 4, South Dublin City",1900.0,"Jun 15, 2020",20.07.2020,818,http://www.daft.ie/dublin/houses-for-rent/dublin-4/10-leeson-court-leeson-street-upper-dublin-4-dublin-2040333/
1262,"Apartment 103, Derrynane Sq, Dublin 1, Dublin City Centre",1900.0,"Jul 05, 2020",05.07.2020,308,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/apartment-103-derrynane-sq-dublin-1-dublin-2047388/
1263,"The Pines, Trim Bleston, Goatstown, Dublin 14, South Dublin City",1900.0,,20.07.2020,3651,http://www.daft.ie/dublin/apartments-for-rent/goatstown/the-pines-trimbleston-goatstown-dublin-2025424/
1264,"The Green, Malahide, North Co. Dublin",1900.0,"Jun 19, 2020",19.07.2020,754,http://www.daft.ie/dublin/apartments-for-rent/malahide/the-green-malahide-dublin-2042107/
1265,"South Circular Road, Dublin 8, South Dublin City",1900.0,,20.07.2020,394,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/south-circular-road-dublin-8-dublin-2051038/
1266,"The Oval, Tullyvale, Cabinteely, Dublin 18, South Co. Dublin",1900.0,,20.07.2020,2553,http://www.daft.ie/dublin/apartments-for-rent/cabinteely/the-oval-tullyvale-cabinteely-dublin-1966420/
1267,"Apartment 40, Danes Court, Clontarf, Dublin 3, North Dublin City",1900.0,,20.07.2020,561,http://www.daft.ie/dublin/apartments-for-rent/clontarf/danes-court-clontarf-dublin-2050411/
1268,"30 Greenore Terrace, Dublin 2, Dublin City Centre",1900.0,,20.07.2020,1067,http://www.daft.ie/dublin/houses-for-rent/dublin-2/30-greenore-terrace-dublin-2-dublin-2043928/
1269,"Newmarket Hall, Dublin 8, South Dublin City",1900.0,,20.07.2020,343,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/newmarket-hall-dublin-8-dublin-2048782/
1270,"Dingle Rd, Cabra, Dublin 7, North Dublin City",1900.0,"Jul 17, 2020",17.07.2020,204,http://www.daft.ie/dublin/houses-for-rent/cabra/dingle-rd-cabra-dublin-2051683/
1271,"Apartment 6, 5",1900.0,"Jun 05, 2020",16.06.2020,1617,http://www.daft.ie/dublin/apartments-for-rent/temple-bar/apartment-6-5-6-temple-lane-south-temple-bar-dublin-2036807/
1272,"Fisherman'S Wharf, Ringsend, Dublin 4, South Dublin City",1900.0,,20.07.2020,688,http://www.daft.ie/dublin/houses-for-rent/dublin-4/fishermans-wharf-ringsend-dublin-4-dublin-2051714/
1273,"Gateway Village, Ballymun, Dublin 9, North Dublin City",1900.0,"May 26, 2020",13.07.2020,1872,http://www.daft.ie/dublin/apartments-for-rent/ballymun/gateway-village-ballymun-dublin-2033536/
1274,"The Asgard, Dublin 1, Dublin City Centre",1900.0,,20.07.2020,543,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/asgard-dublin-1-dublin-2048865/
1283,"Apartment 2 Renaissance House Church St Howth, Howth, Dublin 13, North Dublin City",1900.0,"Jul 14, 2020",14.07.2020,273,http://www.daft.ie/dublin/apartments-for-rent/howth/apartment-2-renaissance-house-church-st-howth-howth-dublin-2050498/
1284,35,1900.0,"May 12, 2020",18.07.2020,487,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/35-38-mountjoy-sq-dublin-1-dublin-2029022/
1285,"Phoenix Park Racecourse, Castleknock, Dublin 15, Castleknock, Dublin 15, West Co. Dublin",1900.0,"Jul 17, 2020",20.07.2020,188,http://www.daft.ie/dublin/apartments-for-rent/castleknock/phoenix-park-racecourse-castleknock-dublin-15-castleknock-dublin-2051769/
1286,"The Blackthorn, Riversdale, Dundrum, Dublin 14, South Dublin City",1900.0,,17.07.2020,422,http://www.daft.ie/dublin/apartments-for-rent/dundrum/the-blackthorn-riversdale-dundrum-dublin-2049159/
1287,"Waterside Green, Malahide, North Co. Dublin",1900.0,"Jul 13, 2020",13.07.2020,628,http://www.daft.ie/dublin/apartments-for-rent/malahide/waterside-green-malahide-dublin-2050032/
1288,"Arbour Hill, Stoneybatter, Dublin 7, North Dublin City",1900.0,"May 16, 2020",20.07.2020,2425,http://www.daft.ie/dublin/houses-for-rent/dublin-7/arbour-hill-stoneybatter-dublin-7-dublin-2030470/
1289,"Flat 5, 4 Frankfort Avenue, Rathgar, Dublin 6, South Dublin City",1900.0,,20.07.2020,342,http://www.daft.ie/dublin/apartments-for-rent/rathgar/frankfort-avenue-rathgar-dublin-2051796/
1290,"Jervis Lane, Dublin 1, Dublin City Centre",1900.0,"Jun 17, 2020",20.07.2020,957,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/jervis-place-dublin-1-dublin-2041316/
1291,"Alexander Court, 11",1900.0,"Jul 06, 2020",20.07.2020,507,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/alexander-court-11-14-fenian-street-dublin-2-dublin-2047581/
1292,"Rockfield Apartments, Dundrum, Dublin 14, South Dublin City",1900.0,"Jul 10, 2020",20.07.2020,819,http://www.daft.ie/dublin/apartments-for-rent/dundrum/rockfield-apartments-dundrum-dublin-2049230/
1293,"Ballymun Road, Santry, Dublin 9, North Dublin City",1900.0,"Jun 10, 2020",20.07.2020,4817,http://www.daft.ie/dublin/apartments-for-rent/santry/ballymun-road-santry-dublin-2038356/
1294,"The Wood Clon Brugh Aikens Village, Sandyford, Sandyford, Dublin 18, South Co. Dublin",1900.0,,20.07.2020,1704,http://www.daft.ie/dublin/apartments-for-rent/sandyford/the-wood-clon-brugh-aikens-village-sandyford-sandyford-dublin-2031839/
1295,"Apartment 202 Crosbies Yard Ossory Rd, North Strand, Dublin 3, North Dublin City",1900.0,"Jun 23, 2020",18.07.2020,388,http://www.daft.ie/dublin/apartments-for-rent/north-strand/apartment-202-crosbies-yard-ossory-rd-north-strand-dublin-2042986/
1296,"Argyle, Custom House Harbour Apartments, Ifsc, Ifsc, Dublin 1, Dublin City Centre",1900.0,,20.07.2020,285,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/argyle-custom-house-harbour-apartm-dublin-1-dublin-2051400/
1297,"Tallow Hall, Belgard Square, Tallaght, Dublin 24, South Co. Dublin",1900.0,,20.07.2020,770,http://www.daft.ie/dublin/apartments-for-rent/tallaght/tallow-hall-belgard-square-tallaght-dublin-2047758/
1298,"Christchurch, Christchurch, Dublin 8, Dublin City Centre",1900.0,"May 29, 2020",20.07.2020,752,http://www.daft.ie/dublin/apartments-for-rent/christchurch/christchurch-christchurch-dublin-2034676/
1299,"Apartment 24, 2 Herberton Street, Rialto, Dublin 8, South Dublin City",1900.0,"Jun 29, 2020",20.07.2020,819,http://www.daft.ie/dublin/apartments-for-rent/rialto/apartment-24-2-herberton-street-rialto-dublin-2045151/
1300,"Hollybrook Mews, Hollybrook Park, Clontarf, Dublin, Clontarf, Dublin 3, North Dublin City",1900.0,"Jul 08, 2020",19.07.2020,1111,http://www.daft.ie/dublin/apartments-for-rent/clontarf/hollybrook-mews-hollybrook-park-clontarf-dublin-clontarf-dublin-2048652/
1301,"Westland Square Pearse Street, Dublin 2, Dublin City Centre",1900.0,"Jul 16, 2020",16.07.2020,226,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/westland-square-pearse-street-dublin-2-dublin-2051488/
1302,"172 Crosbie'S Yard, Ossory Road, East Wall, Dublin 3, North Dublin City",1900.0,"Jul 10, 2020",20.07.2020,431,http://www.daft.ie/dublin/apartments-for-rent/east-wall/172-crosbies-yard-ossory-road-east-wall-dublin-2049307/
1303,"Apartment 8, Joyce Hall, Carrickmines Avenue, Carrickmines, Dublin 18, South Co. Dublin",1900.0,"Jul 14, 2020",20.07.2020,384,http://www.daft.ie/dublin/apartments-for-rent/carrickmines/apartment-8-joyce-hall-carrickmines-avenue-carrickmines-dublin-2050416/
1304,"40 Kenilworth Park, Dublin 6W, Harold'S Cross, Dublin 6, South Dublin City",1900.0,"May 25, 2020",20.07.2020,1211,http://www.daft.ie/dublin/apartments-for-rent/harolds-cross/40-kenilworth-park-dublin-6w-harolds-cross-dublin-2033170/
1305,"126 The Rectory, Stepaside, Stepaside, Dublin 18, South Co. Dublin",1900.0,,20.07.2020,464,http://www.daft.ie/dublin/apartments-for-rent/stepaside/126-the-rectory-stepaside-stepaside-dublin-2043930/
1306,"Apartment 10, Market Square, Dublin 1, Dublin City Centre",1900.0,,20.07.2020,519,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/apartment-10-market-square-dublin-1-dublin-2037876/
1307,"Phoenix Park Racecourse, Castleknock, Dublin 15, West Co. Dublin",1900.0,"Jul 12, 2020",19.07.2020,860,http://www.daft.ie/dublin/apartments-for-rent/castleknock/phoenix-park-racecourse-castleknock-dublin-2049681/
1308,"Apartment, Block C, The Watermill, Bettyglen, Raheny, Dublin 5, North Dublin City",1900.0,,20.07.2020,117,http://www.daft.ie/dublin/apartments-for-rent/raheny/apartment-block-c-the-watermill-bettyglen-raheny-dublin-2052435/
1309,"Flat 7, 134 Rathmines Road Lower, Rathmines, Dublin 6, South Dublin City",1900.0,"Jul 07, 2020",17.07.2020,1120,http://www.daft.ie/dublin/apartments-for-rent/rathmines/flat-7-134-rathmines-road-lower-rathmines-dublin-2048022/
1310,"28 Sarsfield Quay, Liffey Street West, Dublin 7, North Dublin City",1900.0,,17.07.2020,758,http://www.daft.ie/dublin/apartments-for-rent/dublin-7/28-sarsfield-quay-liffey-street-west-dublin-7-dublin-2040328/
1311,"5 Norseman Place, Stoneybatter, Dublin 7, North Dublin City",1900.0,"Jul 04, 2020",19.07.2020,767,http://www.daft.ie/dublin/houses-for-rent/stoneybatter/5-norseman-place-stoneybatter-dublin-2047173/
1312,"Glenart House, Clon Fadda Wood, Blackrock, South Co. Dublin",1900.0,,20.07.2020,717,http://www.daft.ie/dublin/apartments-for-rent/blackrock/glenart-house-clon-fadda-wood-blackrock-dublin-2050453/
1313,"Apt. 69 Collins Square, Benburb Street, Smithfield, Dublin 1, Dublin City Centre",1900.0,,17.07.2020,1599,http://www.daft.ie/dublin/apartments-for-rent/smithfield/apt-69-collins-square-benburb-street-smithfield-dublin-2033818/
1314,"Mountjoy Square, Dublin 1, Dublin City Centre",1900.0,"Jul 13, 2020",13.07.2020,259,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/mountjoy-square-dublin-1-dublin-2049890/
1315,"43 Windmill Lane, Dublin 2, Dublin City Centre",1900.0,,16.07.2020,282,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/43-windmill-lane-dublin-2-dublin-2040403/
1316,"Red Arches, Coast Road, Baldoyle, Dublin 13, North Dublin City",1900.0,,15.07.2020,1441,http://www.daft.ie/dublin/houses-for-rent/baldoyle/red-arches-coast-road-baldoyle-dublin-2044464/
1317,"Brooklawn Wood, Stradbrook Road, Blackrock, South Co. Dublin",1900.0,,20.07.2020,1994,http://www.daft.ie/dublin/houses-for-rent/blackrock/1-brooklawn-wood-stradbrook-road-blackrock-dublin-2046014/
1318,"Salem Court, Rathgar, Dublin 6, South Dublin City",1900.0,"May 15, 2020",20.07.2020,8282,http://www.daft.ie/dublin/apartments-for-rent/rathgar/salem-court-rathgar-dublin-2030228/
1319,"302 Richmond Court, Richmond Avenue South, Milltown, Dublin 6, South Dublin City",1900.0,,20.07.2020,333,http://www.daft.ie/dublin/apartments-for-rent/milltown/richmond-court-richmond-avenue-south-milltown-dublin-2049223/
1320,"85 Royston, Kimmage Road West, Kimmage, Dublin 12, South Dublin City",1900.0,,20.07.2020,608,http://www.daft.ie/dublin/houses-for-rent/kimmage/85-royston-kimmage-road-west-kimmage-dublin-2051791/
1321,"Boroimhe Beech, Swords, North Co. Dublin",1900.0,"Jul 06, 2020",20.07.2020,1004,http://www.daft.ie/dublin/apartments-for-rent/swords/boroimhe-beech-swords-dublin-2047562/
1322,"Herbert Road, Sandymount, Dublin 4, South Dublin City",1900.0,"Jun 27, 2020",20.07.2020,561,http://www.daft.ie/dublin/apartments-for-rent/sandymount/herbert-road-sandymount-dublin-2044598/
1343,"Warrington Place, Dublin 2, Dublin City Centre",1900.0,"Jun 14, 2020",12.07.2020,767,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/warrington-place-dublin-2-dublin-2039934/
1357,"3B Bessboro ,Terenure Road West, Terenure, Dublin 6, South Dublin City",1905.0,,20.07.2020,3625,http://www.daft.ie/dublin/apartments-for-rent/terenure/3b-bessboro-terenure-road-west-terenure-dublin-2032451/
1358,"Hole In The Wall Road, Donaghmede, Dublin 13, North Dublin City",1907.0,,20.07.2020,807,http://www.daft.ie/dublin/apartments-for-rent/donaghmede/hole-in-the-wall-road-donaghmede-dublin-2046336/
1359,"10 St. James Court, Echlin Street, Dublin 8, South Dublin City",1909.0,,16.07.2020,1831,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/10-st-james-court-echlin-street-dublin-8-dublin-2047746/
1360,"Saint Brocs Cottages, Donnybrook, Donnybrook, Dublin 4, South Dublin City",1910.0,,20.07.2020,3248,http://www.daft.ie/dublin/houses-for-rent/donnybrook/6-saint-brocs-cottages-donnybrook-donnybrook-dublin-2039132/
1361,"East Wall Road, East Wall, Dublin 3, North Dublin City",1912.0,"Jul 09, 2020",20.07.2020,2191,http://www.daft.ie/dublin/houses-for-rent/east-wall/east-wall-road-148-east-wall-dublin-2048924/
1362,"The Oaks, Rockfield, Dundrum, Dublin 14, South Dublin City",1913.0,,20.07.2020,529,http://www.daft.ie/dublin/apartments-for-rent/dundrum/23-the-oaks-rockfield-dundrum-dublin-2050606/
1363,"Wolfe Tone, Dublin 1, Dublin City Centre",1917.0,,03.07.2020,145,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/wolfe-tone-dublin-1-dublin-2046701/
1364,"46 Watermill Road, Raheny, Raheny, Dublin 5, North Dublin City",1920.0,,20.07.2020,1489,http://www.daft.ie/dublin/apartments-for-rent/raheny/apartment-46-block-3-the-watermill-bettyglen-raheny-dublin-2041999/
1365,"Old City Music Hall, Temple Bar, Dublin 2, Dublin City Centre",1920.0,"Jul 08, 2020",18.07.2020,518,http://www.daft.ie/dublin/apartments-for-rent/temple-bar/apartment-66-old-city-music-hall-temple-bar-dublin-2048529/
1366,"Park Boulevard, Tyrellstown, Blanchardstown, Dublin 15, West Co. Dublin",1924.0,"Jun 30, 2020",20.07.2020,1376,http://www.daft.ie/dublin/apartments-for-rent/blanchardstown/48-park-boulevard-tyrellstown-blanchardstown-dublin-2045553/
1367,"Ballyowen Hall, Lucan, West Co. Dublin",1925.0,"Jun 30, 2020",20.07.2020,1208,http://www.daft.ie/dublin/apartments-for-rent/lucan/ballyowen-hall-lucan-dublin-2045672/
1368,"Pembroke Square, Grand Canal Street Upper, Ballsbridge, Dublin 4, South Dublin City",1925.0,"Jun 20, 2020",20.07.2020,1301,http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/pembroke-square-grand-canal-street-upper-ballsbridge-dublin-2042315/
1369,"Smithfield Apartment, Smithfield, Dublin 7, Dublin City Centre",1925.0,"Jul 02, 2020",20.07.2020,464,http://www.daft.ie/dublin/apartments-for-rent/smithfield/smithfield-apartment-smithfield-dublin-2046418/
1370,"Spencer House, Custom House Square, Lower Mayor St, Ifsc, Dublin 1, Dublin City Centre",1925.0,"Jul 09, 2020",09.07.2020,333,http://www.daft.ie/dublin/apartments-for-rent/ifsc/spencer-house-custom-house-square-lower-mayor-st-ifsc-dublin-2048788/
1371,"8 Lower Liffey Street, Temple Bar, Dublin 2, Dublin City Centre",1925.0,"Jun 29, 2020",13.07.2020,425,http://www.daft.ie/dublin/apartments-for-rent/temple-bar/8-lower-liffey-street-temple-bar-dublin-2044968/
1372,"75 Rathgar Road, Rathgar, Dublin 6, South Dublin City",1938.0,"Jul 14, 2020",20.07.2020,241,http://www.daft.ie/dublin/apartments-for-rent/rathgar/75-rathgar-road-rathgar-dublin-2050547/
1373,"Ph08 The Maple, Beacon South Quarter, Sandyford, Dublin 18, South Co. Dublin",1940.0,,20.07.2020,3052,http://www.daft.ie/dublin/apartments-for-rent/sandyford/ph08-the-maple-beacon-south-quarter-sandyford-dublin-2035902/
1374,"The Lansdowne Block, Pembroke Square, Ballsbridge, Dublin 4, South Dublin City",1944.0,,20.07.2020,2313,http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/apartment-73-the-lansdowne-block-pembroke-square-ballsbridge-dublin-2039524/
1375,"Smyth Gardens, York Road, Dun Laoghaire, South Co. Dublin",1950.0,"Jul 10, 2020",20.07.2020,517,http://www.daft.ie/dublin/apartments-for-rent/dun-laoghaire/1-smyth-gardens-york-road-dun-laoghaire-dublin-2049333/
1376,"Charlotte Quay Dock, Ringsend Road, Ringsend, Dublin 4, South Dublin City",1950.0,"Jun 19, 2020",14.07.2020,941,http://www.daft.ie/dublin/apartments-for-rent/ringsend/charlotte-quay-dock-ringsend-road-ringsend-dublin-2042082/
1377,"Shanard Road, Santry, Dublin 9, North Dublin City",1950.0,"Jul 15, 2020",17.07.2020,860,http://www.daft.ie/dublin/houses-for-rent/santry/shanard-road-santry-dublin-2050921/
1378,"34 Haddington Square, Beggars Bush, Haddington Rd, Ballsbridge, Dublin 4, South Dublin City",1950.0,"Jun 30, 2020",16.07.2020,783,http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/34-haddington-square-beggars-bush-haddington-rd-ballsbridge-dublin-2045485/
1379,"The Millhouse, The Steelworks, Foley Street, Dublin 1, Dublin City Centre",1950.0,"Jun 11, 2020",20.07.2020,1551,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/steelworks-foley-street-dublin-1-dublin-2039006/
1380,"Apartment, Sutton Court, Sutton, Dublin 13, North Dublin City",1950.0,"Jul 13, 2020",20.07.2020,167,http://www.daft.ie/dublin/apartments-for-rent/sutton/sutton-court-sutton-dublin-2050260/
1381,"Smithfield Market, Smithfield, Dublin 7, Dublin City Centre",1950.0,"Jun 24, 2020",16.07.2020,261,http://www.daft.ie/dublin/apartments-for-rent/smithfield/smithfield-market-smithfield-dublin-2043621/
1382,"Xx Dãºn Saithne View, Flemington Lane, Balbriggan, North Co. Dublin",1950.0,"Jul 03, 2020",03.07.2020,603,http://www.daft.ie/dublin/houses-for-rent/balbriggan/6-dn-saithne-view-flemington-lane-balbriggan-dublin-2046986/
1383,"Clon Brugh, Aikens Village, Sandyford, Dublin 18, South Co. Dublin",1950.0,"Jul 11, 2020",20.07.2020,359,http://www.daft.ie/dublin/apartments-for-rent/sandyford/clon-brugh-aikens-village-sandyford-dublin-2049514/
1384,"Beacon South Quarter, Sandyford, Dublin 18, Sandyford, Dublin 18, South Co. Dublin",1950.0,"Jul 20, 2020",20.07.2020,93,http://www.daft.ie/dublin/apartments-for-rent/sandyford/beacon-south-quarter-sandyford-dublin-18-sandyford-dublin-2052392/
1385,"The Cubes 1, Sandyford, Dublin 18, South Co. Dublin",1950.0,"May 02, 2020",20.07.2020,1528,http://www.daft.ie/dublin/apartments-for-rent/sandyford/the-cubes-1-sandyford-dublin-2026335/
1386,"Clifden Court, Dublin 7, North Dublin City",1950.0,,20.07.2020,380,http://www.daft.ie/dublin/apartments-for-rent/dublin-7/apartment-clifden-court-dublin-7-dublin-2047963/
1387,"15 Villa Nova, Blackrock, South Co. Dublin",1950.0,"Jul 15, 2020",20.07.2020,445,http://www.daft.ie/dublin/apartments-for-rent/blackrock/15-villa-nova-blackrock-dublin-2051130/
1388,"Apt 6, 54 Thomas Street, Christchurch, Dublin 8, Dublin City Centre",1950.0,"Dec 11, 2019",20.07.2020,1639,http://www.daft.ie/dublin/apartments-for-rent/christchurch/54a-thomas-street-christchurch-dublin-1989905/
1389,"Block A Smithfield Market, Smithfield, Dublin 1, Dublin City Centre",1950.0,,20.07.2020,759,http://www.daft.ie/dublin/apartments-for-rent/smithfield/block-a-smithfield-market-smithfield-dublin-2040299/
1390,"Parliament Buildings 5 Cork Hill Dame Street, Temple Bar, Dublin 2, Dublin City Centre",1950.0,"Jul 04, 2020",19.07.2020,142,http://www.daft.ie/dublin/apartments-for-rent/temple-bar/parliament-buildings-5-cork-hill-dame-street-temple-bar-dublin-2047105/
1391,"Apartment 136, Rockview, Blackglen Road, Sandyford, Dublin 18, South Co. Dublin",1950.0,,20.07.2020,236,http://www.daft.ie/dublin/apartments-for-rent/sandyford/apartment-136-rockview-blackglen-road-sandyford-dublin-2050448/
1392,"The Old Distillery, Smithfield, Dublin 1, Dublin City Centre",1950.0,,17.07.2020,417,http://www.daft.ie/dublin/apartments-for-rent/smithfield/the-old-distillery-smithfield-dublin-2043995/
1393,"Apartment 5, Kings Hall, 191 Phibsboro Road, Phibsborough, Dublin 7, North Dublin City",1950.0,"Jul 01, 2020",20.07.2020,279,http://www.daft.ie/dublin/apartments-for-rent/phibsborough/apartment-5-kings-hall-191-phibsboro-road-phibsborough-dublin-2045784/
